user_id,event,timestamp,device,session_id,prev_event,prev_ts,time_diff_sec
user_0081,product_view,2024-01-04 03:28:41,Web_Desktop,user_0081_s1,home,2024-01-04 03:26:21,140.0
user_0081,add_to_cart,2024-01-04 03:36:45,Web_Desktop,user_0081_s1,product_view,2024-01-04 03:28:41,484.0
user_0081,home,2024-01-04 03:37:05,Web_Desktop,user_0081_s1,add_to_cart,2024-01-04 03:36:45,20.0
user_0081,product_view,2024-01-04 03:37:56,Web_Desktop,user_0081_s1,home,2024-01-04 03:37:05,51.0
user_0081,add_to_cart,2024-01-04 03:39:23,Web_Desktop,user_0081_s1,product_view,2024-01-04 03:37:56,87.0
user_0082,home,2024-01-02 01:22:31,Tablet,user_0082_s1,,,
user_0082,product_view,2024-01-02 01:30:21,Tablet,user_0082_s1,home,2024-01-02 01:22:31,470.0
user_0083,home,2024-01-02 00:01:33,Tablet,user_0083_s1,,,
user_0083,product_view,2024-01-02 00:09:47,Tablet,user_0083_s1,home,2024-01-02 00:01:33,494.0
user_0083,add_to_cart,2024-01-02 00:11:54,Tablet,user_0083_s1,product_view,2024-01-02 00:09:47,127.0
user_0084,home,2024-01-02 17:25:05,Mobile_App,user_0084_s1,,,
user_0084,product_view,2024-01-02 17:31:56,Mobile_App,user_0084_s1,home,2024-01-02 17:25:05,411.0
user_0084,add_to_cart,2024-01-02 17:41:55,Mobile_App,user_0084_s1,product_view,2024-01-02 17:31:56,599.0
user_0084,home,2024-01-02 17:43:16,Mobile_App,user_0084_s1,add_to_cart,2024-01-02 17:41:55,81.0
user_0084,product_view,2024-01-02 17:44:37,Mobile_App,user_0084_s1,home,2024-01-02 17:43:16,81.0
user_0084,add_to_cart,2024-01-02 17:45:29,Mobile_App,user_0084_s1,product_view,2024-01-02 17:44:37,52.0
user_0084,checkout_click,2024-01-02 17:52:59,Mobile_App,user_0084_s1,add_to_cart,2024-01-02 17:45:29,450.0
user_0084,purchase,2024-01-02 18:00:42,Mobile_App,user_0084_s1,checkout_click,2024-01-02 17:52:59,463.0
user_0085,home,2024-01-01 15:26:43,Tablet,user_0085_s1,,,
user_0085,product_view,2024-01-01 15:29:03,Tablet,user_0085_s1,home,2024-01-01 15:26:43,140.0
user_0085,add_to_cart,2024-01-01 15:39:02,Tablet,user_0085_s1,product_view,2024-01-01 15:29:03,599.0
user_0085,checkout_click,2024-01-01 15:43:23,Tablet,user_0085_s1,add_to_cart,2024-01-01 15:39:02,261.0
user_0085,purchase,2024-01-01 15:53:23,Tablet,user_0085_s1,checkout_click,2024-01-01 15:43:23,600.0
user_0086,purchase,2024-01-01 12:43:09,Tablet,user_0086_orphan,,,
user_0087,home,2024-01-03 01:05:20,Web_Desktop,user_0087_s1,,,
user_0088,home,2024-01-01 12:11:48,Tablet,user_0088_s1,,,
user_0088,product_view,2024-01-01 12:17:50,Tablet,user_0088_s1,home,2024-01-01 12:11:48,362.0
user_0088,add_to_cart,2024-01-01 12:19:46,Tablet,user_0088_s1,product_view,2024-01-01 12:17:50,116.0
user_0089,home,2024-01-01 15:48:09,Mobile_App,user_0089_s1,,,
user_0089,product_view,2024-01-01 15:57:23,Mobile_App,user_0089_s1,home,2024-01-01 15:48:09,554.0
user_0090,home,2024-01-03 16:11:15,Web_Desktop,user_0090_s1,,,
user_0090,product_view,2024-01-03 16:12:41,Web_Desktop,user_0090_s1,home,2024-01-03 16:11:15,86.0
user_0092,home,2024-01-03 16:17:32,Mobile_App,user_0092_s1,,,
user_0093,home,2024-01-01 14:34:24,Mobile_App,user_0093_s1,,,
user_0093,product_view,2024-01-01 14:42:01,Mobile_App,user_0093_s1,home,2024-01-01 14:34:24,457.0
user_0093,add_to_cart,2024-01-01 14:49:25,Mobile_App,user_0093_s1,product_view,2024-01-01 14:42:01,444.0
user_0093,home,2024-01-01 14:50:16,Mobile_App,user_0093_s1,add_to_cart,2024-01-01 14:49:25,51.0
user_0093,product_view,2024-01-01 14:50:47,Mobile_App,user_0093_s1,home,2024-01-01 14:50:16,31.0
user_0093,add_to_cart,2024-01-01 14:52:39,Mobile_App,user_0093_s1,product_view,2024-01-01 14:50:47,112.0
user_0093,checkout_click,2024-01-01 15:01:00,Mobile_App,user_0093_s1,add_to_cart,2024-01-01 14:52:39,501.0
user_0093,purchase,2024-01-01 15:03:00,Mobile_App,user_0093_s1,checkout_click,2024-01-01 15:01:00,120.0
user_0094,home,2024-01-03 16:59:47,Mobile_App,user_0094_s1,,,
user_0094,product_view,2024-01-03 17:04:03,Mobile_App,user_0094_s1,home,2024-01-03 16:59:47,256.0
user_0094,add_to_cart,2024-01-03 17:07:25,Mobile_App,user_0094_s1,product_view,2024-01-03 17:04:03,202.0
user_0094,home,2024-01-03 17:08:56,Mobile_App,user_0094_s1,add_to_cart,2024-01-03 17:07:25,91.0
user_0094,product_view,2024-01-03 17:09:20,Mobile_App,user_0094_s1,home,2024-01-03 17:08:56,24.0
user_0094,add_to_cart,2024-01-03 17:10:37,Mobile_App,user_0094_s1,product_view,2024-01-03 17:09:20,77.0
user_0094,checkout_click,2024-01-03 17:17:04,Mobile_App,user_0094_s1,add_to_cart,2024-01-03 17:10:37,387.0
user_0094,purchase,2024-01-03 17:20:05,Mobile_App,user_0094_s1,checkout_click,2024-01-03 17:17:04,181.0
user_0095,home,2024-01-02 15:07:47,Mobile_App,user_0095_s1,,,
user_0095,product_view,2024-01-02 15:16:42,Mobile_App,user_0095_s1,home,2024-01-02 15:07:47,535.0
user_0095,add_to_cart,2024-01-02 15:24:51,Mobile_App,user_0095_s1,product_view,2024-01-02 15:16:42,489.0
user_0095,checkout_click,2024-01-02 15:30:51,Mobile_App,user_0095_s1,add_to_cart,2024-01-02 15:24:51,360.0
user_0095,purchase,2024-01-02 15:33:55,Mobile_App,user_0095_s1,checkout_click,2024-01-02 15:30:51,184.0
user_0096,home,2024-01-03 17:10:30,Web_Desktop,user_0096_s1,,,
user_0096,product_view,2024-01-03 17:16:17,Web_Desktop,user_0096_s1,home,2024-01-03 17:10:30,347.0
user_0096,add_to_cart,2024-01-03 17:17:25,Web_Desktop,user_0096_s1,product_view,2024-01-03 17:16:17,68.0
user_0096,home,2024-01-03 17:19:21,Web_Desktop,user_0096_s1,add_to_cart,2024-01-03 17:17:25,116.0
user_0096,product_view,2024-01-03 17:20:07,Web_Desktop,user_0096_s1,home,2024-01-03 17:19:21,46.0
user_0096,add_to_cart,2024-01-03 17:20:26,Web_Desktop,user_0096_s1,product_view,2024-01-03 17:20:07,19.0
user_0096,checkout_click,2024-01-03 17:22:28,Web_Desktop,user_0096_s1,add_to_cart,2024-01-03 17:20:26,122.0
user_0096,purchase,2024-01-03 17:30:51,Web_Desktop,user_0096_s1,checkout_click,2024-01-03 17:22:28,503.0
user_0097,home,2024-01-04 07:53:42,Tablet,user_0097_s1,,,
user_0097,product_view,2024-01-04 08:02:19,Tablet,user_0097_s1,home,2024-01-04 07:53:42,517.0
user_0097,add_to_cart,2024-01-04 08:03:52,Tablet,user_0097_s1,product_view,2024-01-04 08:02:19,93.0
user_0097,checkout_click,2024-01-04 08:10:13,Tablet,user_0097_s1,add_to_cart,2024-01-04 08:03:52,381.0
user_0098,home,2024-01-02 07:08:42,Mobile_App,user_0098_s1,,,
user_0098,product_view,2024-01-02 07:14:01,Mobile_App,user_0098_s1,home,2024-01-02 07:08:42,319.0
user_0098,add_to_cart,2024-01-02 07:20:17,Mobile_App,user_0098_s1,product_view,2024-01-02 07:14:01,376.0
user_0099,home,2024-01-03 03:07:03,Web_Desktop,user_0099_s1,,,
user_0099,product_view,2024-01-03 03:09:57,Web_Desktop,user_0099_s1,home,2024-01-03 03:07:03,174.0
user_0099,add_to_cart,2024-01-03 03:15:44,Web_Desktop,user_0099_s1,product_view,2024-01-03 03:09:57,347.0
user_0099,checkout_click,2024-01-03 09:22:55,Mobile_App,user_0099_s2,add_to_cart,2024-01-03 03:15:44,22031.0
user_0099,purchase,2024-01-03 09:28:42,Web_Desktop,user_0099_s2,checkout_click,2024-01-03 09:22:55,347.0
user_0100,home,2024-01-04 08:33:29,Tablet,user_0100_s1,,,
user_0101,home,2024-01-03 15:40:47,Web_Desktop,user_0101_s1,,,
user_0101,product_view,2024-01-03 15:43:37,Web_Desktop,user_0101_s1,home,2024-01-03 15:40:47,170.0
user_0102,home,2024-01-02 22:56:44,Mobile_App,user_0102_s1,,,
user_0102,product_view,2024-01-02 22:59:51,Mobile_App,user_0102_s1,home,2024-01-02 22:56:44,187.0
user_0103,home,2024-01-02 06:54:04,Web_Desktop,user_0103_s1,,,
user_0103,product_view,2024-01-02 07:02:13,Web_Desktop,user_0103_s1,home,2024-01-02 06:54:04,489.0
user_0104,home,2024-01-02 15:27:01,Web_Desktop,user_0104_s1,,,
user_0104,product_view,2024-01-02 15:32:19,Web_Desktop,user_0104_s1,home,2024-01-02 15:27:01,318.0
user_0104,add_to_cart,2024-01-02 15:41:23,Web_Desktop,user_0104_s1,product_view,2024-01-02 15:32:19,544.0
user_0104,checkout_click,2024-01-02 15:45:17,Web_Desktop,user_0104_s1,add_to_cart,2024-01-02 15:41:23,234.0
user_0105,home,2024-01-02 17:12:18,Tablet,user_0105_s1,,,
user_0105,product_view,2024-01-02 17:17:39,Tablet,user_0105_s1,home,2024-01-02 17:12:18,321.0
user_0106,home,2024-01-02 05:21:17,Web_Desktop,user_0106_s1,,,
user_0106,product_view,2024-01-02 05:27:44,Web_Desktop,user_0106_s1,home,2024-01-02 05:21:17,387.0
user_0106,add_to_cart,2024-01-02 05:35:18,Web_Desktop,user_0106_s1,product_view,2024-01-02 05:27:44,454.0
user_0106,home,2024-01-02 05:36:32,Web_Desktop,user_0106_s1,add_to_cart,2024-01-02 05:35:18,74.0
user_0106,product_view,2024-01-02 05:37:29,Web_Desktop,user_0106_s1,home,2024-01-02 05:36:32,57.0
user_0106,add_to_cart,2024-01-02 05:38:09,Web_Desktop,user_0106_s1,product_view,2024-01-02 05:37:29,40.0
user_0106,checkout_click,2024-01-02 05:40:02,Web_Desktop,user_0106_s1,add_to_cart,2024-01-02 05:38:09,113.0
user_0107,home,2024-01-01 22:01:33,Tablet,user_0107_s1,,,
user_0107,product_view,2024-01-01 22:04:25,Tablet,user_0107_s1,home,2024-01-01 22:01:33,172.0
user_0107,add_to_cart,2024-01-01 22:12:55,Tablet,user_0107_s1,product_view,2024-01-01 22:04:25,510.0
user_0108,home,2024-01-01 19:10:30,Web_Desktop,user_0108_s1,,,
user_0108,product_view,2024-01-01 19:15:55,Web_Desktop,user_0108_s1,home,2024-01-01 19:10:30,325.0
user_0109,home,2024-01-02 00:12:01,Mobile_App,user_0109_s1,,,
user_0109,product_view,2024-01-02 00:12:47,Mobile_App,user_0109_s1,home,2024-01-02 00:12:01,46.0
user_0109,add_to_cart,2024-01-02 00:17:24,Mobile_App,user_0109_s1,product_view,2024-01-02 00:12:47,277.0
user_0110,home,2024-01-01 09:48:26,Web_Desktop,user_0110_s1,,,
user_0110,product_view,2024-01-01 09:50:05,Web_Desktop,user_0110_s1,home,2024-01-01 09:48:26,99.0
user_0110,add_to_cart,2024-01-01 09:59:52,Web_Desktop,user_0110_s1,product_view,2024-01-01 09:50:05,587.0
user_0110,checkout_click,2024-01-01 10:09:49,Web_Desktop,user_0110_s1,add_to_cart,2024-01-01 09:59:52,597.0
user_0110,purchase,2024-01-01 10:16:44,Web_Desktop,user_0110_s1,checkout_click,2024-01-01 10:09:52,412.0
user_0111,home,2024-01-02 17:49:16,Mobile_App,user_0111_s1,,,
user_0111,product_view,2024-01-02 17:55:26,Mobile_App,user_0111_s1,home,2024-01-02 17:49:16,370.0
user_0112,home,2024-01-03 06:42:40,Web_Desktop,user_0112_s1,,,
user_0112,product_view,2024-01-03 06:45:28,Web_Desktop,user_0112_s1,home,2024-01-03 06:42:40,168.0
user_0113,home,2024-01-03 19:07:47,Web_Desktop,user_0113_s1,,,
user_0113,product_view,2024-01-03 19:17:33,Web_Desktop,user_0113_s1,home,2024-01-03 19:07:47,586.0
user_0113,add_to_cart,2024-01-03 19:18:40,Web_Desktop,user_0113_s1,product_view,2024-01-03 19:17:33,67.0
user_0114,home,2024-01-03 07:02:57,Mobile_App,user_0114_s1,,,
user_0114,product_view,2024-01-03 07:10:57,Mobile_App,user_0114_s1,home,2024-01-03 07:02:57,480.0
user_0114,add_to_cart,2024-01-03 07:18:02,Mobile_App,user_0114_s1,product_view,2024-01-03 07:10:57,425.0
user_0115,home,2024-01-04 00:26:34,Tablet,user_0115_s1,,,
user_0115,product_view,2024-01-04 00:32:32,Tablet,user_0115_s1,home,2024-01-04 00:26:34,358.0
user_0116,home,2024-01-03 02:50:07,Web_Desktop,user_0116_s1,,,
user_0117,home,2024-01-03 06:45:42,Web_Desktop,user_0117_s1,,,
user_0117,product_view,2024-01-03 06:48:55,Web_Desktop,user_0117_s1,home,2024-01-03 06:45:42,193.0
user_0117,add_to_cart,2024-01-03 06:51:51,Web_Desktop,user_0117_s1,product_view,2024-01-03 06:48:55,176.0
user_0117,checkout_click,2024-01-03 06:59:49,Web_Desktop,user_0117_s1,add_to_cart,2024-01-03 06:51:51,478.0
user_0117,purchase,2024-01-03 07:06:36,Web_Desktop,user_0117_s1,checkout_click,2024-01-03 06:59:51,405.0
user_0118,home,2024-01-03 07:30:50,Tablet,user_0118_s1,,,
user_0118,product_view,2024-01-03 07:32:38,Tablet,user_0118_s1,home,2024-01-03 07:30:50,108.0
user_0118,add_to_cart,2024-01-03 16:42:10,Mobile_App,user_0118_s2,product_view,2024-01-03 07:32:38,32972.0
user_0118,checkout_click,2024-01-03 16:46:55,Tablet,user_0118_s2,add_to_cart,2024-01-03 16:42:10,285.0
user_0119,home,2024-01-02 08:39:06,Tablet,user_0119_s1,,,
user_0119,product_view,2024-01-02 08:44:28,Tablet,user_0119_s1,home,2024-01-02 08:39:06,322.0
user_0119,add_to_cart,2024-01-02 08:53:20,Tablet,user_0119_s1,product_view,2024-01-02 08:44:28,532.0
user_0120,home,2024-01-01 18:33:57,Mobile_App,user_0120_s1,,,
user_0120,product_view,2024-01-01 18:35:33,Mobile_App,user_0120_s1,home,2024-01-01 18:33:57,96.0
user_0120,add_to_cart,2024-01-01 18:41:00,Mobile_App,user_0120_s1,product_view,2024-01-01 18:35:33,327.0
user_0120,checkout_click,2024-01-01 18:44:28,Mobile_App,user_0120_s1,add_to_cart,2024-01-01 18:41:00,208.0
user_0120,purchase,2024-01-01 18:47:02,Mobile_App,user_0120_s1,checkout_click,2024-01-01 18:44:28,154.0
user_0121,purchase,2024-01-02 10:59:57,Mobile_App,user_0121_orphan,,,
user_0122,home,2024-01-03 08:37:40,Tablet,user_0122_s1,,,
user_0122,product_view,2024-01-03 08:45:09,Tablet,user_0122_s1,home,2024-01-03 08:37:40,449.0
user_0122,add_to_cart,2024-01-03 14:46:54,Mobile_App,user_0122_s2,product_view,2024-01-03 08:45:09,21705.0
user_0122,checkout_click,2024-01-03 14:55:04,Tablet,user_0122_s2,add_to_cart,2024-01-03 14:46:54,490.0
user_0122,purchase,2024-01-03 14:57:45,Tablet,user_0122_s2,checkout_click,2024-01-03 14:55:04,161.0
user_0123,home,2024-01-04 07:41:26,Tablet,user_0123_s1,,,
user_0123,product_view,2024-01-04 07:50:46,Tablet,user_0123_s1,home,2024-01-04 07:41:26,560.0
user_0124,home,2024-01-02 06:15:20,Web_Desktop,user_0124_s1,,,
user_0124,product_view,2024-01-02 06:20:06,Web_Desktop,user_0124_s1,home,2024-01-02 06:15:20,286.0
user_0125,home,2024-01-04 07:20:07,Mobile_App,user_0125_s1,,,
user_0125,product_view,2024-01-04 07:26:22,Mobile_App,user_0125_s1,home,2024-01-04 07:20:07,375.0
user_0125,add_to_cart,2024-01-04 07:27:34,Mobile_App,user_0125_s1,product_view,2024-01-04 07:26:22,72.0
user_0126,home,2024-01-01 14:42:01,Tablet,user_0126_s1,,,
user_0126,product_view,2024-01-01 14:51:49,Tablet,user_0126_s1,home,2024-01-01 14:42:01,588.0
user_0126,add_to_cart,2024-01-01 14:57:28,Tablet,user_0126_s1,product_view,2024-01-01 14:51:49,339.0
user_0126,checkout_click,2024-01-01 15:04:53,Tablet,user_0126_s1,add_to_cart,2024-01-01 14:57:28,445.0
user_0127,home,2024-01-01 16:15:50,Web_Desktop,user_0127_s1,,,
user_0127,product_view,2024-01-01 16:21:46,Web_Desktop,user_0127_s1,home,2024-01-01 16:15:50,356.0
user_0127,add_to_cart,2024-01-01 16:28:09,Web_Desktop,user_0127_s1,product_view,2024-01-01 16:21:46,383.0
user_0128,home,2024-01-03 08:36:43,Tablet,user_0128_s1,,,
user_0129,home,2024-01-01 15:21:13,Web_Desktop,user_0129_s1,,,
user_0129,product_view,2024-01-01 15:27:03,Web_Desktop,user_0129_s1,home,2024-01-01 15:21:13,350.0
user_0130,home,2024-01-02 05:38:12,Tablet,user_0130_s1,,,
user_0130,product_view,2024-01-02 05:42:48,Tablet,user_0130_s1,home,2024-01-02 05:38:12,276.0
user_0132,home,2024-01-01 22:34:20,Mobile_App,user_0132_s1,,,
user_0133,home,2024-01-04 08:21:53,Web_Desktop,user_0133_s1,,,
user_0133,product_view,2024-01-04 08:24:24,Web_Desktop,user_0133_s1,home,2024-01-04 08:21:53,151.0
user_0134,home,2024-01-01 21:27:57,Web_Desktop,user_0134_s1,,,
user_0134,product_view,2024-01-01 21:37:08,Web_Desktop,user_0134_s1,home,2024-01-01 21:27:57,551.0
user_0134,add_to_cart,2024-01-01 21:38:19,Web_Desktop,user_0134_s1,product_view,2024-01-01 21:37:08,71.0
user_0134,home,2024-01-01 21:38:46,Web_Desktop,user_0134_s1,add_to_cart,2024-01-01 21:38:19,27.0
user_0134,product_view,2024-01-01 21:40:27,Web_Desktop,user_0134_s1,home,2024-01-01 21:38:46,101.0
user_0134,add_to_cart,2024-01-01 21:41:19,Web_Desktop,user_0134_s1,product_view,2024-01-01 21:40:27,52.0
user_0134,checkout_click,2024-01-01 21:50:40,Web_Desktop,user_0134_s1,add_to_cart,2024-01-01 21:41:19,561.0
user_0134,purchase,2024-01-01 21:59:57,Web_Desktop,user_0134_s1,checkout_click,2024-01-01 21:50:40,557.0
user_0135,home,2024-01-02 02:25:36,Tablet,user_0135_s1,,,
user_0135,product_view,2024-01-02 02:34:45,Tablet,user_0135_s1,home,2024-01-02 02:25:36,549.0
user_0135,add_to_cart,2024-01-02 02:44:20,Tablet,user_0135_s1,product_view,2024-01-02 02:34:45,575.0
user_0135,checkout_click,2024-01-02 02:52:56,Tablet,user_0135_s1,add_to_cart,2024-01-02 02:44:20,516.0
user_0135,purchase,2024-01-02 02:55:18,Tablet,user_0135_s1,checkout_click,2024-01-02 02:52:56,142.0
user_0136,home,2024-01-03 14:41:23,Web_Desktop,user_0136_s1,,,
user_0136,product_view,2024-01-03 14:50:04,Web_Desktop,user_0136_s1,home,2024-01-03 14:41:23,521.0
user_0137,home,2024-01-03 09:16:38,Tablet,user_0137_s1,,,
user_0137,product_view,2024-01-03 09:20:36,Tablet,user_0137_s1,home,2024-01-03 09:16:38,238.0
user_0137,add_to_cart,2024-01-03 09:29:08,Tablet,user_0137_s1,product_view,2024-01-03 09:20:36,512.0
user_0137,checkout_click,2024-01-03 09:30:41,Tablet,user_0137_s1,add_to_cart,2024-01-03 09:29:08,93.0
user_0137,purchase,2024-01-03 09:36:43,Tablet,user_0137_s1,checkout_click,2024-01-03 09:30:41,362.0
user_0138,home,2024-01-03 22:42:49,Web_Desktop,user_0138_s1,,,
user_0138,product_view,2024-01-03 22:47:49,Web_Desktop,user_0138_s1,home,2024-01-03 22:42:49,300.0
user_0138,add_to_cart,2024-01-03 22:51:35,Web_Desktop,user_0138_s1,product_view,2024-01-03 22:47:49,226.0
user_0139,home,2024-01-02 23:22:41,Web_Desktop,user_0139_s1,,,
user_0139,product_view,2024-01-02 23:27:51,Web_Desktop,user_0139_s1,home,2024-01-02 23:22:41,310.0
user_0139,add_to_cart,2024-01-02 23:37:37,Web_Desktop,user_0139_s1,product_view,2024-01-02 23:27:51,586.0
user_0139,checkout_click,2024-01-02 23:44:00,Web_Desktop,user_0139_s1,add_to_cart,2024-01-02 23:37:37,383.0
user_0139,purchase,2024-01-02 23:49:27,Web_Desktop,user_0139_s1,checkout_click,2024-01-02 23:44:00,327.0
user_0140,home,2024-01-01 14:22:09,Tablet,user_0140_s1,,,
user_0140,product_view,2024-01-01 14:31:50,Tablet,user_0140_s1,home,2024-01-01 14:22:09,581.0
user_0140,add_to_cart,2024-01-01 14:36:58,Tablet,user_0140_s1,product_view,2024-01-01 14:31:50,308.0
user_0140,home,2024-01-01 14:38:26,Tablet,user_0140_s1,add_to_cart,2024-01-01 14:36:58,88.0
user_0140,product_view,2024-01-01 14:40:10,Tablet,user_0140_s1,home,2024-01-01 14:38:26,104.0
user_0140,add_to_cart,2024-01-01 14:41:35,Tablet,user_0140_s1,product_view,2024-01-01 14:40:10,85.0
user_0141,home,2024-01-01 15:50:33,Tablet,user_0141_s1,,,
user_0142,home,2024-01-02 02:08:37,Tablet,user_0142_s1,,,
user_0142,product_view,2024-01-02 02:12:31,Tablet,user_0142_s1,home,2024-01-02 02:08:37,234.0
user_0142,add_to_cart,2024-01-02 02:17:55,Tablet,user_0142_s1,product_view,2024-01-02 02:12:31,324.0
user_0142,checkout_click,2024-01-02 02:19:56,Tablet,user_0142_s1,add_to_cart,2024-01-02 02:17:55,121.0
user_0145,home,2024-01-04 09:47:46,Mobile_App,user_0145_s1,,,
user_0145,product_view,2024-01-04 09:50:33,Mobile_App,user_0145_s1,home,2024-01-04 09:47:46,167.0
user_0145,add_to_cart,2024-01-04 09:59:02,Mobile_App,user_0145_s1,product_view,2024-01-04 09:50:33,509.0
user_0145,checkout_click,2024-01-04 10:05:10,Mobile_App,user_0145_s1,add_to_cart,2024-01-04 09:59:02,368.0
user_0145,purchase,2024-01-04 10:05:58,Mobile_App,user_0145_s1,checkout_click,2024-01-04 10:05:14,44.0
user_0146,home,2024-01-03 04:57:25,Web_Desktop,user_0146_s1,,,
user_0146,product_view,2024-01-03 05:06:42,Web_Desktop,user_0146_s1,home,2024-01-03 04:57:25,557.0
user_0146,add_to_cart,2024-01-03 05:14:02,Web_Desktop,user_0146_s1,product_view,2024-01-03 05:06:42,440.0
user_0147,home,2024-01-02 02:35:03,Web_Desktop,user_0147_s1,,,
user_0147,product_view,2024-01-02 02:40:42,Web_Desktop,user_0147_s1,home,2024-01-02 02:35:03,339.0
user_0147,add_to_cart,2024-01-02 02:41:23,Web_Desktop,user_0147_s1,product_view,2024-01-02 02:40:42,41.0
user_0147,checkout_click,2024-01-02 02:45:54,Web_Desktop,user_0147_s1,add_to_cart,2024-01-02 02:41:23,271.0
user_0147,purchase,2024-01-02 02:53:22,Web_Desktop,user_0147_s1,checkout_click,2024-01-02 02:45:57,445.0
user_0148,home,2024-01-04 02:05:46,Tablet,user_0148_s1,,,
user_0148,product_view,2024-01-04 02:10:00,Tablet,user_0148_s1,home,2024-01-04 02:05:46,254.0
user_0148,add_to_cart,2024-01-04 02:18:39,Tablet,user_0148_s1,product_view,2024-01-04 02:10:00,519.0
user_0148,home,2024-01-04 02:20:24,Tablet,user_0148_s1,add_to_cart,2024-01-04 02:18:39,105.0
user_0148,product_view,2024-01-04 02:21:51,Tablet,user_0148_s1,home,2024-01-04 02:20:24,87.0
user_0148,add_to_cart,2024-01-04 02:22:48,Tablet,user_0148_s1,product_view,2024-01-04 02:21:51,57.0
user_0148,checkout_click,2024-01-04 02:32:40,Tablet,user_0148_s1,add_to_cart,2024-01-04 02:22:48,592.0
user_0148,purchase,2024-01-04 02:36:53,Tablet,user_0148_s1,checkout_click,2024-01-04 02:32:40,253.0
user_0149,home,2024-01-02 16:49:40,Tablet,user_0149_s1,,,
user_0150,home,2024-01-04 09:13:05,Mobile_App,user_0150_s1,,,
user_0150,product_view,2024-01-04 09:21:07,Mobile_App,user_0150_s1,home,2024-01-04 09:13:05,482.0
user_0151,home,2024-01-02 11:54:15,Tablet,user_0151_s1,,,
user_0151,product_view,2024-01-02 11:55:44,Tablet,user_0151_s1,home,2024-01-02 11:54:15,89.0
user_0151,add_to_cart,2024-01-02 12:01:29,Tablet,user_0151_s1,product_view,2024-01-02 11:55:44,345.0
user_0151,checkout_click,2024-01-02 12:02:02,Tablet,user_0151_s1,add_to_cart,2024-01-02 12:01:29,33.0
user_0151,purchase,2024-01-02 12:03:18,Tablet,user_0151_s1,checkout_click,2024-01-02 12:02:02,76.0
user_0152,home,2024-01-03 15:30:33,Tablet,user_0152_s1,,,
user_0153,home,2024-01-03 13:19:09,Mobile_App,user_0153_s1,,,
user_0153,product_view,2024-01-03 13:26:05,Mobile_App,user_0153_s1,home,2024-01-03 13:19:09,416.0
user_0153,add_to_cart,2024-01-03 13:35:47,Mobile_App,user_0153_s1,product_view,2024-01-03 13:26:05,582.0
user_0153,home,2024-01-03 13:37:47,Mobile_App,user_0153_s1,add_to_cart,2024-01-03 13:35:47,120.0
user_0153,product_view,2024-01-03 13:38:41,Mobile_App,user_0153_s1,home,2024-01-03 13:37:47,54.0
user_0153,add_to_cart,2024-01-03 13:39:06,Mobile_App,user_0153_s1,product_view,2024-01-03 13:38:41,25.0
user_0154,home,2024-01-04 05:30:35,Tablet,user_0154_s1,,,
user_0154,product_view,2024-01-04 05:40:22,Tablet,user_0154_s1,home,2024-01-04 05:30:35,587.0
user_0154,add_to_cart,2024-01-04 12:47:20,Mobile_App,user_0154_s2,product_view,2024-01-04 05:40:22,25618.0
user_0155,home,2024-01-02 20:12:46,Tablet,user_0155_s1,,,
user_0155,product_view,2024-01-02 20:14:24,Tablet,user_0155_s1,home,2024-01-02 20:12:46,98.0
user_0157,home,2024-01-03 17:18:29,Tablet,user_0157_s1,,,
user_0157,product_view,2024-01-03 17:24:25,Tablet,user_0157_s1,home,2024-01-03 17:18:29,356.0
user_0157,add_to_cart,2024-01-03 17:30:23,Tablet,user_0157_s1,product_view,2024-01-03 17:24:25,358.0
user_0157,checkout_click,2024-01-03 17:39:46,Tablet,user_0157_s1,add_to_cart,2024-01-03 17:30:23,563.0
user_0158,home,2024-01-02 07:47:00,Tablet,user_0158_s1,,,
user_0158,product_view,2024-01-02 07:52:56,Tablet,user_0158_s1,home,2024-01-02 07:47:00,356.0
user_0158,add_to_cart,2024-01-02 08:00:24,Tablet,user_0158_s1,product_view,2024-01-02 07:52:56,448.0
user_0158,home,2024-01-02 08:01:22,Tablet,user_0158_s1,add_to_cart,2024-01-02 08:00:24,58.0
user_0158,product_view,2024-01-02 08:01:55,Tablet,user_0158_s1,home,2024-01-02 08:01:22,33.0
user_0158,add_to_cart,2024-01-02 08:03:41,Tablet,user_0158_s1,product_view,2024-01-02 08:01:55,106.0
user_0158,checkout_click,2024-01-02 08:08:17,Tablet,user_0158_s1,add_to_cart,2024-01-02 08:03:41,276.0
user_0158,purchase,2024-01-02 08:11:14,Tablet,user_0158_s1,checkout_click,2024-01-02 08:08:17,177.0
user_0159,home,2024-01-03 21:02:38,Mobile_App,user_0159_s1,,,
user_0159,product_view,2024-01-03 21:08:46,Mobile_App,user_0159_s1,home,2024-01-03 21:02:38,368.0
user_0159,add_to_cart,2024-01-03 21:16:56,Mobile_App,user_0159_s1,product_view,2024-01-03 21:08:46,490.0
user_0160,home,2024-01-02 09:07:12,Web_Desktop,user_0160_s1,,,
user_0160,product_view,2024-01-02 09:13:22,Web_Desktop,user_0160_s1,home,2024-01-02 09:07:12,370.0
user_0160,add_to_cart,2024-01-02 09:14:07,Web_Desktop,user_0160_s1,product_view,2024-01-02 09:13:22,45.0
user_0161,home,2024-01-02 00:52:59,Web_Desktop,user_0161_s1,,,
